GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2022/05/05 16:07:34.000,35.153872128,-2.906537740,54.1599,2,6,0.9983,0.4475,1.1032,0.5126,-0.4405,-0.6694,-0.00,0.0
2022/05/05 16:07:35.000,35.153882881,-2.906525858,52.8324,2,6,0.9382,0.4045,1.0756,0.4483,-0.3584,-0.6115,-0.00,0.0
2022/05/05 16:07:36.000,35.153887427,-2.906522258,52.4313,2,6,0.9181,0.3984,1.0257,0.4329,-0.3260,-0.5583,-0.00,0.0
2022/05/05 16:07:37.000,35.153896383,-2.906514997,52.0160,2,6,0.9597,0.4138,1.0789,0.4668,-0.3747,-0.6232,-0.00,0.0
2022/05/05 16:07:38.000,35.153892805,-2.906508526,52.5721,2,6,1.0376,0.4420,1.2029,0.5279,-0.4597,-0.7595,-0.00,0.0
2022/05/05 16:07:39.000,35.153903166,-2.906501296,51.7492,2,6,1.5580,0.7450,1.7895,0.9835,-0.4593,-0.8544,-0.00,0.0
2022/05/05 16:07:40.000,35.153910254,-2.906502330,52.5561,2,6,1.9454,0.8504,1.8314,0.7614,-0.2153,-1.0749,-0.00,0.0
2022/05/05 16:07:41.000,35.153910134,-2.906500463,52.9320,2,6,1.7615,0.6925,1.8692,0.8547,-0.4226,-1.1247,-0.00,0.0
2022/05/05 16:07:42.000,35.153904718,-2.906497101,53.1344,2,6,1.8048,0.6933,1.8408,0.8438,-0.2662,-1.1886,-0.00,0.0
2022/05/05 16:07:43.000,35.153915061,-2.906483963,53.6207,2,6,1.7872,0.7382,1.7657,0.9141,-0.2788,-0.9835,-0.00,0.0
2022/05/05 16:07:44.000,35.153914428,-2.906477292,54.8551,2,6,1.5006,0.7516,1.4895,0.7932,0.5693,0.4666,-0.00,0.0
2022/05/05 16:07:45.000,35.153912898,-2.906471175,55.4521,2,6,1.7403,0.8053,1.6134,0.8791,0.5984,0.6072,-0.00,0.0
2022/05/05 16:07:46.000,35.153909859,-2.906466994,55.2032,2,6,1.4168,0.7275,1.5767,0.6130,0.4913,0.3009,-0.00,0.0
2022/05/05 16:07:47.000,35.153907854,-2.906472680,54.5718,2,7,0.7032,0.6410,1.3812,0.3830,0.2166,-0.8029,-0.00,0.0
2022/05/05 16:07:48.000,35.153914209,-2.906456039,52.8936,2,7,0.7441,0.6501,1.5589,0.3769,0.2835,-0.9067,-0.00,0.0
2022/05/05 16:07:49.000,35.153909941,-2.906451252,53.1147,2,6,0.7088,0.4092,1.8771,0.3742,0.4319,0.0542,-0.00,0.0
2022/05/05 16:07:50.000,35.153911633,-2.906445613,53.0180,2,7,0.6845,0.3879,1.3693,0.3456,-0.3833,-0.8140,-0.00,0.0
2022/05/05 16:07:51.000,35.153910848,-2.906436295,53.1567,2,7,0.6204,0.3725,1.2178,0.2801,-0.2039,-0.6892,-0.00,0.0
2022/05/05 16:07:52.000,35.153912318,-2.906427284,53.1108,2,6,1.3462,0.5512,1.1134,0.7578,-0.1209,-0.5892,-0.00,0.0
2022/05/05 16:07:53.000,35.153914624,-2.906426951,52.5166,2,6,1.2250,0.5844,1.0997,0.7598,0.2046,-0.4358,-0.00,0.0
2022/05/05 16:07:54.000,35.153916367,-2.906414821,52.4551,2,7,0.5895,0.3569,1.0678,0.2765,-0.2183,-0.6045,-0.00,0.0
2022/05/05 16:07:55.000,35.153917491,-2.906406360,52.8884,2,7,0.5842,0.3687,1.0414,0.2782,-0.2246,-0.5896,-0.00,0.0
2022/05/05 16:07:56.000,35.153927338,-2.906396024,53.3608,2,6,1.0023,0.4568,1.2348,0.5533,-0.3138,-0.5727,-0.00,0.0
2022/05/05 16:07:57.000,35.153903616,-2.906403812,53.7560,2,6,0.9888,0.4801,1.3422,0.5778,-0.3799,-0.6581,-0.00,0.0
2022/05/05 16:07:58.000,35.153904289,-2.906396272,54.0936,2,5,0.9054,0.6741,1.1537,0.5505,0.2339,-0.4723,-0.00,0.0
2022/05/05 16:07:59.000,35.153906638,-2.906396372,55.0540,2,6,1.0145,0.4439,0.9076,0.5475,-0.0746,-0.4646,-0.00,0.0
2022/05/05 16:08:00.000,35.153915138,-2.906380962,53.8719,2,7,0.5904,0.3603,0.9911,0.3010,-0.2594,-0.5726,-0.00,0.0
2022/05/05 16:08:01.000,35.153912440,-2.906373523,54.5909,2,7,0.5283,0.3698,0.8083,0.2730,-0.1243,-0.4165,-0.00,0.0
2022/05/05 16:08:02.000,35.153913547,-2.906369155,55.0357,2,6,0.7058,0.3662,0.8316,0.3448,-0.1645,-0.5165,-0.00,0.0
2022/05/05 16:08:03.000,35.153908717,-2.906359660,54.7524,2,7,0.5093,0.3424,0.7928,0.2383,0.0620,-0.3892,-0.00,0.0
2022/05/05 16:08:04.000,35.153910993,-2.906351355,54.5631,2,7,0.5169,0.3456,0.8038,0.2445,0.0289,-0.4030,-0.00,0.0
2022/05/05 16:08:05.000,35.153905249,-2.906352595,54.3437,2,6,0.6175,0.3543,0.8836,0.2684,0.0328,-0.4297,-0.00,0.0
2022/05/05 16:08:06.000,35.153907062,-2.906347675,54.6716,2,6,1.1730,0.6436,0.9758,0.7115,0.4878,0.5375,-0.00,0.0
2022/05/05 16:08:07.000,35.153916839,-2.906330791,54.8628,2,7,0.5343,0.4787,0.8439,0.3159,0.0983,-0.4212,-0.00,0.0
2022/05/05 16:08:08.000,35.153923207,-2.906328027,55.5799,2,6,0.8043,0.4155,0.9498,0.3103,0.2221,-0.2529,-0.00,0.0
2022/05/05 16:08:09.000,35.153918723,-2.906326165,54.6111,2,7,0.5061,0.4078,0.8375,0.2338,0.2265,-0.3937,-0.00,0.0
2022/05/05 16:08:10.000,35.153916599,-2.906318237,54.2173,2,6,0.6685,0.4769,0.9785,0.3947,0.3956,0.2805,-0.00,0.0
2022/05/05 16:08:11.000,35.153918951,-2.906306441,54.6425,2,7,0.5086,0.4103,0.8402,0.2387,0.2151,-0.3981,-0.00,0.0
2022/05/05 16:08:12.000,35.153915911,-2.906304139,55.2112,2,7,0.5100,0.4136,0.8465,0.2409,0.2145,-0.4004,-0.00,0.0
2022/05/05 16:08:13.000,35.153939074,-2.906285392,49.5860,2,7,0.5849,0.4596,0.9991,0.3279,-0.1919,-0.5531,-0.00,0.0
2022/05/05 16:08:14.000,35.153938778,-2.906292452,46.9466,2,6,1.4198,0.6550,1.4630,0.7099,0.5274,-0.6320,-0.00,0.0
2022/05/05 16:08:15.000,35.153910850,-2.906281466,51.2281,2,6,1.4016,0.6990,1.3982,0.8397,0.5761,0.5538,-0.00,0.0
2022/05/05 16:08:16.000,35.153911841,-2.906274927,53.9829,2,6,1.2197,0.6206,1.1609,0.7039,0.5222,0.5350,-0.00,0.0
2022/05/05 16:08:17.000,35.153910755,-2.906270429,53.4828,2,6,0.9500,0.4827,1.0416,0.4434,0.3666,0.1731,-0.00,0.0
2022/05/05 16:08:18.000,35.153907205,-2.906264720,52.9941,2,7,0.8819,0.4612,1.0125,0.3939,0.3448,-0.1268,-0.00,0.0
2022/05/05 16:08:19.000,35.153915005,-2.906261733,53.3565,2,6,0.9294,0.4654,1.0525,0.4165,0.3594,0.1174,-0.00,0.0
2022/05/05 16:08:20.000,35.153915638,-2.906254131,53.1825,2,6,0.9491,0.4809,1.1734,0.4391,0.3975,0.1326,-0.00,0.0
2022/05/05 16:08:21.000,35.153928755,-2.906242500,53.8025,2,6,1.2799,0.6556,1.2293,0.7540,0.3980,0.2027,-0.00,0.0
2022/05/05 16:08:22.000,35.153936950,-2.906237505,55.0169,2,6,1.3488,0.5603,1.1738,-0.4511,0.4029,0.3181,-0.00,0.0
2022/05/05 16:08:23.000,35.153928651,-2.906233990,54.4200,2,6,0.5130,0.4618,1.0028,0.2421,0.3305,-0.4553,-0.00,0.0
2022/05/05 16:08:24.000,35.153934021,-2.906225094,54.2030,2,6,0.5136,0.4536,0.9388,0.2561,0.2827,-0.4390,-0.00,0.0
2022/05/05 16:08:25.000,35.153933486,-2.906215996,54.0684,2,6,0.5121,0.4543,0.9454,0.2577,0.2891,-0.4335,-0.00,0.0
2022/05/05 16:08:26.000,35.153931498,-2.906210891,54.4415,2,6,0.5054,0.4710,1.0927,0.2513,0.3919,-0.4318,-0.00,0.0
2022/05/05 16:08:27.000,35.153931893,-2.906209967,54.1461,2,7,0.5237,0.5078,0.9939,0.2394,0.3746,-0.4901,-0.00,0.0
2022/05/05 16:08:28.000,35.153932111,-2.906203576,54.5033,2,7,0.5510,0.4501,1.0257,0.2804,0.1119,-0.5555,-0.00,0.0
2022/05/05 16:08:29.000,35.153929123,-2.906202754,53.8920,2,6,0.5771,0.5384,0.9773,0.3885,0.3826,-0.3470,-0.00,0.0
2022/05/05 16:08:30.000,35.153928142,-2.906197844,53.7769,2,6,0.5338,0.4525,0.9428,0.2921,0.2297,-0.4544,-0.00,0.0
2022/05/05 16:08:31.000,35.153927625,-2.906190080,53.7897,2,7,0.5363,0.4298,0.9320,0.2860,-0.1074,-0.5064,-0.00,0.0
2022/05/05 16:08:32.000,35.153926227,-2.906187555,53.9187,2,7,0.6137,0.4753,1.0866,0.3728,-0.3354,-0.6495,-0.00,0.0
2022/05/05 16:08:33.000,35.153927192,-2.906183887,53.6847,2,7,0.6747,0.5638,1.1231,0.4736,-0.4697,-0.7155,-0.00,0.0
2022/05/05 16:08:34.000,35.153928331,-2.906176567,53.9424,2,7,0.6066,0.4179,1.0813,0.3244,-0.2668,-0.6443,-0.00,0.0
2022/05/05 16:08:35.000,35.153928612,-2.906173377,53.5526,2,7,0.6095,0.4409,1.0317,0.3661,-0.3479,-0.6275,-0.00,0.0
2022/05/05 16:08:36.000,35.153931509,-2.906168550,53.3294,2,7,0.5622,0.4031,0.9613,0.3097,-0.2570,-0.5540,-0.00,0.0
2022/05/05 16:08:37.000,35.153931252,-2.906166018,53.5794,2,7,0.5712,0.4151,0.9698,0.3257,-0.2823,-0.5661,-0.00,0.0
2022/05/05 16:08:38.000,35.153927449,-2.906162041,54.1844,2,7,0.5963,0.4104,1.0446,0.3364,-0.3199,-0.6232,-0.00,0.0
2022/05/05 16:08:39.000,35.153936046,-2.906151376,52.5819,2,7,0.6576,0.4241,1.1773,0.3802,-0.4056,-0.7339,-0.00,0.0
2022/05/05 16:08:40.000,35.153941303,-2.906143032,52.2563,2,7,0.5788,0.4311,1.0078,0.3335,-0.2899,-0.5881,-0.00,0.0
2022/05/05 16:08:41.000,35.153939019,-2.906137221,52.4007,2,7,0.6020,0.4550,1.2368,0.2201,0.3082,-0.6912,-0.00,0.0
2022/05/05 16:08:42.000,35.153939982,-2.906130873,51.7100,2,7,0.6269,0.4040,1.2258,0.2931,-0.2081,-0.7208,-0.00,0.0
2022/05/05 16:08:43.000,35.153943296,-2.906126772,52.3240,2,6,0.7666,0.4853,1.1772,0.4392,-0.3449,-0.7396,-0.00,0.0
2022/05/05 16:08:44.000,35.153932520,-2.906122105,52.7015,2,6,1.2279,0.6569,1.1703,0.7060,0.2479,-0.4035,-0.00,0.0
2022/05/05 16:08:45.000,35.153935110,-2.906111930,53.6298,2,7,0.5547,0.5058,1.0143,0.2969,0.2199,-0.5465,-0.00,0.0
2022/05/05 16:08:46.000,35.153935316,-2.906105905,53.6472,2,7,0.5330,0.5012,0.9361,0.2943,0.2147,-0.4902,-0.00,0.0
2022/05/05 16:08:47.000,35.153933216,-2.906103353,53.6979,2,7,0.5450,0.5267,0.9689,0.3098,0.2245,-0.5130,-0.00,0.0
2022/05/05 16:08:48.000,35.153931846,-2.906093657,53.8720,2,7,0.5403,0.5128,0.9881,0.2795,0.2525,-0.5233,-0.00,0.0
2022/05/05 16:08:49.000,35.153931853,-2.906085467,53.8236,2,6,0.5291,0.4890,0.9379,0.2759,0.2216,-0.4859,-0.00,0.0
2022/05/05 16:08:50.000,35.153933082,-2.906079384,53.7444,2,7,0.5437,0.4990,0.9707,0.2979,0.1581,-0.5185,-0.00,0.0
2022/05/05 16:08:51.000,35.153934390,-2.906073795,53.2779,2,6,0.5938,0.5419,1.1240,0.3543,-0.1941,-0.6141,-0.00,0.0
2022/05/05 16:08:52.000,35.153947231,-2.906073727,53.2978,2,6,1.4334,0.5862,1.4778,-0.2443,0.5228,0.0675,-0.00,0.0
2022/05/05 16:08:53.000,35.153945294,-2.906072294,53.2663,2,6,1.3955,0.5169,1.2049,0.4365,0.2515,0.5254,-0.00,0.0
2022/05/05 16:08:54.000,35.153944635,-2.906063345,52.8048,2,6,1.1230,0.4719,1.0018,0.3062,0.2282,-0.2803,-0.00,0.0
2022/05/05 16:08:55.000,35.153943722,-2.906056541,52.3976,2,6,1.1391,0.4716,0.9636,0.1081,0.2800,-0.3178,-0.00,0.0
2022/05/05 16:08:56.000,35.153942396,-2.906043111,52.1487,2,6,1.1001,0.5134,0.9424,-0.1230,0.2901,-0.2739,-0.00,0.0
2022/05/05 16:08:57.000,35.153938325,-2.906039934,53.0763,2,6,1.1339,0.4969,1.0163,0.1953,0.2891,-0.2397,-0.00,0.0
2022/05/05 16:08:58.000,35.153945209,-2.906031077,53.9378,2,6,1.3529,0.5963,0.9952,0.6124,0.1985,-0.3588,-0.00,0.0
2022/05/05 16:08:59.000,35.153945423,-2.906027980,53.6701,2,6,1.1602,0.4913,0.9345,0.3873,0.2349,-0.3190,-0.00,0.0
2022/05/05 16:09:00.000,35.153940964,-2.906021199,53.7122,2,6,1.1512,0.5039,0.9393,0.3040,0.2659,-0.2406,-0.00,0.0
2022/05/05 16:09:01.000,35.153943038,-2.906012938,54.2314,2,6,1.1378,0.5143,1.0882,0.3445,0.3844,0.1279,-0.00,0.0
2022/05/05 16:09:02.000,35.153942058,-2.906005367,53.6055,2,6,1.0895,0.4980,1.0343,0.3880,0.3044,-0.2264,-0.00,0.0
2022/05/05 16:09:03.000,35.153947792,-2.905997093,53.3934,2,6,1.5835,0.7468,1.2165,0.8825,0.2947,-0.3906,-0.00,0.0
2022/05/05 16:09:04.000,35.153951310,-2.905992367,54.1147,2,6,1.5096,0.6899,1.5358,0.7135,0.5403,-0.6707,-0.00,0.0
2022/05/05 16:09:05.000,35.153959811,-2.905989935,53.7074,2,6,1.3897,0.6420,1.2523,-0.4260,0.1044,-0.7586,-0.00,0.0
2022/05/05 16:09:06.000,35.153947002,-2.905982191,54.3838,2,6,1.3594,0.5795,1.1845,-0.5490,0.3618,-0.6701,-0.00,0.0
2022/05/05 16:09:07.000,35.153945167,-2.905975060,54.2615,2,6,1.3147,0.5803,1.2299,-0.5006,0.2576,-0.6088,-0.00,0.0
2022/05/05 16:09:08.000,35.153963032,-2.905970820,54.2569,2,6,0.9451,0.5136,1.0697,0.5124,0.3249,-0.3996,-0.00,0.0
2022/05/05 16:09:09.000,35.153958723,-2.905972333,53.3227,2,7,0.5318,0.4803,1.0385,0.2651,0.2881,-0.5726,-0.00,0.0
2022/05/05 16:09:10.000,35.153965046,-2.905963691,53.0268,2,7,0.5417,0.4738,1.0466,0.2791,0.1875,-0.5985,-0.00,0.0
2022/05/05 16:09:11.000,35.153958159,-2.905964088,53.2844,2,6,0.9081,0.5199,1.2520,0.4235,-0.1427,-0.4494,-0.00,0.0
2022/05/05 16:09:12.000,35.153955620,-2.905969081,54.3399,2,6,0.8099,0.4437,1.1116,0.2453,0.4366,0.3226,-0.00,0.0
2022/05/05 16:09:13.000,35.153956435,-2.905966486,54.7792,2,5,0.9286,0.5103,1.3156,0.3476,0.6007,0.5733,-0.00,0.0
2022/05/05 16:09:14.000,35.153957803,-2.905968343,54.3123,2,5,1.1743,0.5749,1.7664,0.5568,0.8220,1.0816,-0.00,0.0
2022/05/05 16:09:15.000,35.153951269,-2.905962789,54.5032,2,5,1.2000,0.6389,1.9714,0.6365,0.9657,1.1868,-0.00,0.0
2022/05/05 16:09:16.000,35.153953643,-2.905956028,54.7363,2,6,0.5065,0.5139,1.1460,-0.1127,0.5645,-0.5837,-0.00,0.0
2022/05/05 16:09:17.000,35.153953792,-2.905946298,54.1901,2,7,0.5087,0.5235,1.1845,-0.1338,0.5953,-0.5961,-0.00,0.0
2022/05/05 16:09:18.000,35.153952241,-2.905938845,55.0288,2,7,0.5206,0.5473,1.2591,-0.1857,0.6470,-0.6344,-0.00,0.0
2022/05/05 16:09:19.000,35.153952559,-2.905935336,54.7164,2,7,0.5042,0.4864,1.1270,-0.0360,0.5256,-0.5743,-0.00,0.0
2022/05/05 16:09:20.000,35.153971350,-2.905910982,51.2601,2,6,0.5740,0.5418,1.1896,0.2727,0.3854,-0.6621,-0.00,0.0
2022/05/05 16:09:21.000,35.153974570,-2.905900362,50.6991,2,5,0.7561,0.7285,1.3540,0.5564,-0.4029,-0.8727,-0.00,0.0
2022/05/05 16:09:22.000,35.153968971,-2.905897288,51.5207,2,5,0.8672,0.7157,1.6075,0.5966,-0.5330,-1.0658,-0.00,0.0
2022/05/05 16:09:23.000,35.153975552,-2.905885376,50.2841,2,5,0.8314,0.6776,1.6326,0.5110,-0.3407,-1.0457,-0.00,0.0
2022/05/05 16:09:24.000,35.153968497,-2.905901806,50.7810,2,5,0.8356,1.3313,1.5168,0.7866,0.5652,-0.8720,-0.00,0.0
2022/05/05 16:09:25.000,35.153962979,-2.905900961,52.5536,2,5,0.8245,1.4146,1.3582,0.8707,0.4100,-0.7830,-0.00,0.0
2022/05/05 16:09:26.000,35.153962419,-2.905895138,52.6444,2,7,0.5190,0.4239,1.1041,0.1147,0.4039,-0.5982,-0.00,0.0
2022/05/05 16:09:27.000,35.153957986,-2.905896186,52.6734,2,7,0.5088,0.4579,1.0932,0.0741,0.4593,-0.5788,-0.00,0.0
2022/05/05 16:09:28.000,35.153951890,-2.905895159,53.0728,2,7,0.4999,0.4220,1.0170,0.1384,0.3817,-0.5458,-0.00,0.0
2022/05/05 16:09:29.000,35.153942087,-2.905886021,55.5543,2,7,0.5018,0.4289,1.0319,0.1327,0.3948,-0.5524,-0.00,0.0
2022/05/05 16:09:30.000,35.153933389,-2.905881576,56.5590,2,6,0.6461,0.5995,1.1727,0.4376,-0.3064,-0.7313,-0.00,0.0
2022/05/05 16:09:31.000,35.153932282,-2.905887215,55.1411,2,7,0.5265,0.4912,1.2146,-0.1518,0.5604,-0.6387,-0.00,0.0
2022/05/05 16:09:32.000,35.153922860,-2.905877851,56.0846,2,7,0.5148,0.4710,1.1374,-0.0816,0.5025,-0.6007,-0.00,0.0
2022/05/05 16:09:33.000,35.153920791,-2.905878094,55.9480,2,7,0.5204,0.4845,1.1785,-0.1254,0.5371,-0.6200,-0.00,0.0
2022/05/05 16:09:34.000,35.153919569,-2.905886584,53.6936,2,7,0.5288,0.4871,1.2215,-0.1518,0.5576,-0.6442,-0.00,0.0
2022/05/05 16:09:35.000,35.153910847,-2.905890773,53.8826,2,6,0.6348,0.4964,1.3400,0.2794,0.2533,-0.7929,-0.00,0.0
2022/05/05 16:09:36.000,35.153906511,-2.905885632,53.2463,2,7,0.5198,0.4238,1.1197,0.0501,0.4374,-0.6054,-0.00,0.0
2022/05/05 16:09:37.000,35.153899093,-2.905882400,53.7103,2,5,0.5331,0.4663,1.2197,-0.1360,0.5297,-0.6503,-0.00,0.0
2022/05/05 16:09:38.000,35.153895175,-2.905891719,54.0984,2,6,0.6106,0.5796,1.2889,0.2915,0.3642,-0.7405,-0.00,0.0
2022/05/05 16:09:39.000,35.153894669,-2.905886238,55.1483,2,7,0.6096,0.5224,1.2001,0.3464,-0.1177,-0.7168,-0.00,0.0
2022/05/05 16:09:40.000,35.153894031,-2.905884437,55.4396,2,7,0.6087,0.5207,1.1692,0.3717,-0.2539,-0.7068,-0.00,0.0
2022/05/05 16:09:41.000,35.153895179,-2.905884583,55.0612,2,7,0.5687,0.5091,1.0890,0.3320,-0.0695,-0.6374,-0.00,0.0
2022/05/05 16:09:42.000,35.153891383,-2.905888144,54.8881,2,7,0.6178,0.5180,1.2400,0.3343,0.0199,-0.7401,-0.00,0.0
2022/05/05 16:09:43.000,35.153886181,-2.905881938,55.4506,2,7,0.6321,0.8471,1.1127,0.5347,0.0265,-0.6524,-0.00,0.0
2022/05/05 16:09:44.000,35.153882713,-2.905875597,55.6232,2,7,0.5992,0.4750,1.2076,0.3063,0.0528,-0.7156,-0.00,0.0
2022/05/05 16:09:45.000,35.153880375,-2.905873665,54.7834,2,7,0.5462,0.4671,1.0434,0.3009,0.0604,-0.6031,-0.00,0.0
2022/05/05 16:09:46.000,35.153876720,-2.905870727,54.6343,2,7,0.5396,0.4645,1.0207,0.2994,0.0556,-0.5888,-0.00,0.0
2022/05/05 16:09:47.000,35.153865911,-2.905868746,54.6183,2,7,0.5403,0.4625,1.0317,0.2924,0.1136,-0.5928,-0.00,0.0
2022/05/05 16:09:48.000,35.153865666,-2.905863768,53.7158,2,7,0.5506,0.4742,1.0750,0.2820,0.1890,-0.6186,-0.00,0.0
2022/05/05 16:09:49.000,35.153861578,-2.905864198,52.0677,2,6,0.5961,0.5296,1.3024,0.2273,0.4046,-0.7374,-0.00,0.0
2022/05/05 16:09:50.000,35.153861280,-2.905856009,51.3142,2,7,0.8359,0.5333,1.6920,0.5053,-0.5681,-1.0947,-0.00,0.0
2022/05/05 16:09:51.000,35.153851020,-2.905859183,52.0272,2,6,0.9705,0.5507,2.0066,0.5816,-0.7169,-1.3161,-0.00,0.0
2022/05/05 16:09:52.000,35.153828079,-2.905863282,55.3471,2,5,1.1668,0.6270,2.3736,0.7333,-0.9545,-1.5982,-0.00,0.0
2022/05/05 16:09:53.000,35.153830083,-2.905857293,53.8445,2,6,0.8087,0.5228,1.5845,0.4994,-0.5584,-1.0331,-0.00,0.0
2022/05/05 16:09:54.000,35.153828383,-2.905865119,54.7847,2,6,1.4191,0.6375,1.3958,0.7571,-0.1738,-0.4155,-0.00,0.0
2022/05/05 16:09:55.000,35.153816002,-2.905868965,54.9218,2,6,1.2666,0.5374,1.4697,0.6544,0.1873,-0.3456,-0.00,0.0
2022/05/05 16:09:56.000,35.153814355,-2.905870009,55.2879,2,6,1.3311,0.5639,1.6319,0.7039,0.0778,-0.3880,-0.00,0.0
2022/05/05 16:09:57.000,35.153817637,-2.905869439,53.8115,2,6,1.0075,0.5025,1.5179,0.4482,-0.3578,-0.6954,-0.00,0.0
2022/05/05 16:09:58.000,35.153810624,-2.905863695,52.4479,2,7,0.8672,0.6377,1.4238,-0.1974,0.6231,-0.7647,-0.00,0.0
2022/05/05 16:09:59.000,35.153797794,-2.905868816,52.0934,2,7,0.8219,0.5347,1.4037,0.1159,0.5372,-0.6933,-0.00,0.0
2022/05/05 16:10:00.000,35.153786956,-2.905858653,53.2524,2,7,0.7963,0.4605,1.2538,0.2620,0.3581,-0.5912,-0.00,0.0
2022/05/05 16:10:01.000,35.153783297,-2.905853559,54.0427,2,7,0.8109,0.4499,1.2463,0.3014,0.2194,-0.6211,-0.00,0.0
2022/05/05 16:10:02.000,35.153786202,-2.905850508,53.8145,2,7,0.8139,0.4888,1.1958,0.3446,0.1654,-0.5956,-0.00,0.0
2022/05/05 16:10:03.000,35.153784017,-2.905852713,54.0702,2,7,0.7949,0.4401,1.1931,0.2793,0.2808,-0.5720,-0.00,0.0
2022/05/05 16:10:04.000,35.153775531,-2.905857331,54.0640,2,6,0.8058,0.4523,1.2606,0.2705,0.3399,-0.6004,-0.00,0.0
2022/05/05 16:10:05.000,35.153766119,-2.905853625,54.9169,2,7,0.8482,0.5060,1.4455,0.1788,0.4954,-0.7133,-0.00,0.0
2022/05/05 16:10:06.000,35.153765710,-2.905851833,55.8003,2,6,1.6303,0.7575,1.8624,0.7778,0.5299,-0.8251,-0.00,0.0
2022/05/05 16:10:07.000,35.153733582,-2.905864111,54.9876,2,7,1.2224,0.6112,1.7450,0.5853,-0.4829,-1.0827,-0.00,0.0
2022/05/05 16:10:08.000,35.153735735,-2.905852244,52.5946,2,7,1.2252,0.6095,1.9925,0.5994,-0.6145,-1.2139,-0.00,0.0
2022/05/05 16:10:09.000,35.153717560,-2.905846748,55.6518,2,7,1.1671,0.6289,1.7568,0.5714,-0.5008,-1.0620,-0.00,0.0
2022/05/05 16:10:10.000,35.153712471,-2.905846281,55.2481,2,7,1.0977,0.7760,1.3740,0.5224,-0.3162,-0.8310,-0.00,0.0
2022/05/05 16:10:11.000,35.153729390,-2.905856737,54.3612,2,6,1.6108,0.6508,1.3409,0.5377,-0.3862,-0.8921,-0.00,0.0
2022/05/05 16:10:12.000,35.153758787,-2.905849033,53.9046,2,6,2.1038,0.7742,1.5351,0.8731,-0.2038,-0.7601,-0.00,0.0
2022/05/05 16:10:13.000,35.153738941,-2.905852267,52.7430,2,5,2.3559,0.8759,1.2601,1.2503,-0.4311,-0.8625,-0.00,0.0
2022/05/05 16:10:14.000,35.153716819,-2.905851445,51.8007,2,7,0.6106,0.5271,1.2078,0.3544,-0.1578,-0.7256,-0.00,0.0
2022/05/05 16:10:15.000,35.153709372,-2.905847545,51.7405,2,7,0.5832,0.5176,1.1149,0.3337,0.0774,-0.6668,-0.00,0.0
2022/05/05 16:10:16.000,35.153703422,-2.905849328,52.4780,2,7,0.5728,0.5160,1.0993,0.3263,0.1125,-0.6524,-0.00,0.0
2022/05/05 16:10:17.000,35.153696086,-2.905850315,53.0478,2,6,0.6371,0.5385,1.2501,0.3681,-0.1761,-0.7656,-0.00,0.0
2022/05/05 16:10:18.000,35.153684873,-2.905848324,53.9752,2,6,0.6219,0.5568,1.2334,0.3443,0.1786,-0.7415,-0.00,0.0
2022/05/05 16:10:19.000,35.153682524,-2.905822526,54.1234,2,7,0.7170,0.8748,1.3553,0.5533,-0.0992,-0.8320,-0.00,0.0
2022/05/05 16:10:20.000,35.153686014,-2.905815764,52.9793,2,7,0.9029,0.9001,1.9036,0.5775,-0.1909,-1.1910,-0.00,0.0
2022/05/05 16:10:21.000,35.153685211,-2.905819167,51.0736,2,7,0.9067,0.9003,1.9237,0.5783,-0.1962,-1.2011,-0.00,0.0
2022/05/05 16:10:22.000,35.153678775,-2.905814263,50.6782,2,7,0.7348,0.8753,1.4572,0.5505,-0.0625,-0.8851,-0.00,0.0
2022/05/05 16:10:23.000,35.153664883,-2.905792147,53.5156,2,7,0.5998,0.5698,1.3334,0.2545,0.3996,-0.7578,-0.00,0.0
2022/05/05 16:10:24.000,35.153656608,-2.905782402,55.8413,2,6,0.6030,0.5844,1.3188,0.2730,0.3885,-0.7535,-0.00,0.0
2022/05/05 16:10:25.000,35.153656848,-2.905769117,56.6132,2,7,0.6633,0.5718,1.4693,0.2793,0.3672,-0.8649,-0.00,0.0
2022/05/05 16:10:26.000,35.153661997,-2.905756486,55.0324,2,7,0.6150,0.6025,1.3625,0.2558,0.4423,-0.7781,-0.00,0.0
2022/05/05 16:10:27.000,35.153659105,-2.905748807,55.2474,2,7,0.6012,0.6811,1.4254,0.1920,0.6050,-0.7748,-0.00,0.0
2022/05/05 16:10:28.000,35.153666268,-2.905739666,54.0738,2,6,0.6192,0.8189,1.4513,0.3262,0.6444,-0.7717,-0.00,0.0
2022/05/05 16:10:29.000,35.153670087,-2.905732667,53.9273,2,6,0.5762,0.7483,1.3053,0.3129,0.5699,-0.6880,-0.00,0.0
2022/05/05 16:10:30.000,35.153679915,-2.905724177,53.9589,2,7,0.6032,0.7523,1.3497,0.3264,0.5455,-0.7347,-0.00,0.0
2022/05/05 16:10:31.000,35.153690456,-2.905722600,53.0230,2,7,0.6815,0.7848,1.4193,0.4442,0.3816,-0.8278,-0.00,0.0
2022/05/05 16:10:32.000,35.153694194,-2.905715335,53.2014,2,7,0.7665,0.7559,1.6446,0.4408,0.3157,-0.9943,-0.00,0.0
2022/05/05 16:10:33.000,35.153698315,-2.905710183,53.4092,2,6,0.7983,0.8414,2.0092,0.1408,0.8184,-1.1363,-0.00,0.0
